"id","Geographic Area Name","total_pop","65_years_and_older_prop","20_to_54_years_prop","high_school_or_higher_prop","median_income_12_months","prop_minority","percent_civilian_pop_with_health_insurance"
"1400000US06065043229","Census Tract 432.29, Riverside County, California",5110,0.441095890410959,0.260469667318982,0.773972602739726,48182,0.225048923679061,98.8
"1400000US06065043235","Census Tract 432.35, Riverside County, California",10588,0.0841518700415565,0.476766150358897,0.607857952398942,46786,0.350113335851908,97
"1400000US06065043239","Census Tract 432.39, Riverside County, California",7763,0.160247327064279,0.384773927605307,0.622439778436172,48750,0.323843874790674,89.9
"1400000US06065043240","Census Tract 432.40, Riverside County, California",12415,0.0864277084172372,0.471526379379783,0.607088199758357,57727,0.397100281917036,94.6
"1400000US06065043242","Census Tract 432.42, Riverside County, California",9531,0.0870842513902004,0.438359038925611,0.587346553352219,50685,0.346658273003882,94.5
"1400000US06065043244","Census Tract 432.44, Riverside County, California",9755,0.138083034341363,0.462327011788826,0.636904151717068,50271,0.336442849820605,98.2
"1400000US06065043246","Census Tract 432.46, Riverside County, California",5803,0.120971911080476,0.406513872135103,0.625883163880751,63841,0.234878511114941,95.2
"1400000US06065043247","Census Tract 432.47, Riverside County, California",14002,0.0572775317811741,0.492501071275532,0.568847307527496,56875,0.382945293529496,92.9
"1400000US06065043248","Census Tract 432.48, Riverside County, California",4670,0.116059957173448,0.468522483940043,0.650535331905782,52684,0.310492505353319,95.3
"1400000US06065043250","Census Tract 432.50, Riverside County, California",10048,0.0659832802547771,0.50218949044586,0.604498407643312,48260,0.307523885350318,94.4
"1400000US06065043252","Census Tract 432.52, Riverside County, California",9584,0.0925500834724541,0.44991652754591,0.600584307178631,68043,0.260329716193656,93.5
"1400000US06065043254","Census Tract 432.54, Riverside County, California",5193,0.131908338147506,0.464086269978818,0.667436934334681,37887,0.354130560369728,91.3
"1400000US06065043256","Census Tract 432.56, Riverside County, California",3783,0.0737509912767645,0.518900343642612,0.613005551149881,42736,0.455194290245837,97.6
"1400000US06065043257","Census Tract 432.57, Riverside County, California",9318,0.132539171496029,0.441081777205409,0.638441725692209,59079,0.269478428847392,97.3
"1400000US06065043262","Census Tract 432.62, Riverside County, California",5287,0.15452997919425,0.399659542273501,0.656515982598827,52388,0.26763760166446,94.1
"1400000US06065043264","Census Tract 432.64, Riverside County, California",7862,0.0828033579241923,0.440727550241669,0.590180615619435,54000,0.308445688120071,97.3
"1400000US06065043265","Census Tract 432.65, Riverside County, California",8221,0.0721323439970806,0.464177107407858,0.603211288164457,57065,0.275513927746016,94.6
"1400000US06065043266","Census Tract 432.66, Riverside County, California",5763,0.0353982300884956,0.525073746312684,0.555266354329342,43958,0.513447857018914,90
"1400000US06065043267","Census Tract 432.67, Riverside County, California",6185,0.224090541632983,0.421180274858529,0.697978981406629,53692,0.223605497170574,98.8
"1400000US06065043270","Census Tract 432.70, Riverside County, California",6071,0.127656069840224,0.427606654587383,0.627903146104431,49308,0.420029649151705,93.6
"1400000US06065043271","Census Tract 432.71, Riverside County, California",3977,0.123459894392758,0.462157405079205,0.54639175257732,34543,0.491576565250189,86.7
"1400000US06065043272","Census Tract 432.72, Riverside County, California",4957,0.268912648779504,0.319951583619124,0.772644744805326,64118,0.229372604397821,96.1
"1400000US06065043274","Census Tract 432.74, Riverside County, California",2383,0.0981955518254301,0.475451112043642,0.58329836340747,43250,0.497272345782627,89.3
"1400000US06065043276","Census Tract 432.76, Riverside County, California",3855,0.112321660181582,0.465888456549935,0.601556420233463,50370,0.320622568093385,92.3
"1400000US06065043278","Census Tract 432.78, Riverside County, California",6360,0.114622641509434,0.420754716981132,0.611792452830189,60176,0.244182389937107,95.9
"1400000US06065043279","Census Tract 432.79, Riverside County, California",5075,0.128472906403941,0.466206896551724,0.634679802955665,43119,0.317241379310345,95.5
"1400000US06065043291","Census Tract 432.91, Riverside County, California",9081,0.199867855963,0.461953529346988,0.713357559740117,39587,0.31340160775245,91
"1400000US06065043304","Census Tract 433.04, Riverside County, California",7688,0.223985431841831,0.3565296566077,0.66974505723205,42139,0.295395421436004,95.1
"1400000US06065043306","Census Tract 433.06, Riverside County, California",5142,0.170945157526254,0.413846752236484,0.581291326332167,35989,0.50486192143135,85.3
"1400000US06065043307","Census Tract 433.07, Riverside County, California",6764,0.184654050857481,0.389118864577173,0.543613246599645,33777,0.505026611472501,92.6
"1400000US06065043308","Census Tract 433.08, Riverside County, California",2892,0.0746887966804979,0.517634854771784,0.474757952973721,29861,0.739972337482711,85.8
"1400000US06065043309","Census Tract 433.09, Riverside County, California",2837,0.136059217483257,0.466337680648572,0.465280225590412,24250,0.538597109622841,85.8
"1400000US06065043310","Census Tract 433.10, Riverside County, California",3534,0.121675155631013,0.447651386530843,0.408319185059423,33063,0.664119977362762,84.4
"1400000US06065043311","Census Tract 433.11, Riverside County, California",2548,0.109105180533752,0.447409733124019,0.562009419152276,26956,0.443877551020408,83.2
"1400000US06065043312","Census Tract 433.12, Riverside County, California",4559,0.0809388023689406,0.455143671857864,0.42509322219785,32945,0.763763983329678,95.5
"1400000US06065043313","Census Tract 433.13, Riverside County, California",4046,0.08353929807217,0.482451804251112,0.473554127533366,22488,0.606030647553139,82.9
"1400000US06065043314","Census Tract 433.14, Riverside County, California",3482,0.12578977599081,0.445146467547387,0.585008615738082,38095,0.397472716829408,89.7
"1400000US06065043315","Census Tract 433.15, Riverside County, California",2887,0.11950121233114,0.472462764114998,0.555247661932802,42273,0.444059577416003,94.3
"1400000US06065043316","Census Tract 433.16, Riverside County, California",3872,0.455320247933884,0.21797520661157,0.694989669421488,38105,0.290805785123967,91.8
"1400000US06065043317","Census Tract 433.17, Riverside County, California",8443,0.148051640412176,0.434916498874808,0.51581191519602,43701,0.542698093094871,89.3
"1400000US06065043401","Census Tract 434.01, Riverside County, California",6883,0.108818828998983,0.41057678337934,0.457358709864884,26397,0.659886677320936,91.7
"1400000US06065043403","Census Tract 434.03, Riverside County, California",2741,0.145932141554177,0.405326523166727,0.524626048887267,24297,0.611455673112003,92.2
"1400000US06065043404","Census Tract 434.04, Riverside County, California",2689,0.383413908516177,0.332465600595017,0.656749721085906,28307,0.486054295277055,94.6
"1400000US06065043405","Census Tract 434.05, Riverside County, California",4831,0.234527013040778,0.347754088180501,0.490995653073898,22309,0.62844131649762,89.9
"1400000US06065043503","Census Tract 435.03, Riverside County, California",3875,0.343483870967742,0.334967741935484,0.665032258064516,23571,0.489548387096774,92.6
"1400000US06065043504","Census Tract 435.04, Riverside County, California",8208,0.247928849902534,0.345760233918129,0.608918128654971,36192,0.43969298245614,95.2
"1400000US06065043505","Census Tract 435.05, Riverside County, California",3148,0.446950444726811,0.252541296060991,0.623252858958069,24957,0.411372299872935,92.8
"1400000US06065043506","Census Tract 435.06, Riverside County, California",6592,0.245297330097087,0.363167475728155,0.55810072815534,32462,0.505764563106796,96.2
"1400000US06065043507","Census Tract 435.07, Riverside County, California",6676,0.12567405632115,0.438286399041342,0.49565608148592,28293,0.695326542840024,92.2
"1400000US06065043508","Census Tract 435.08, Riverside County, California",6814,0.151159377751688,0.446580569415908,0.5748459054887,27471,0.473583798062812,82.2
"1400000US06065043509","Census Tract 435.09, Riverside County, California",5404,0.123242042931162,0.449851961509993,0.512213175425611,32936,0.597520355292376,92.7
"1400000US06065043512","Census Tract 435.12, Riverside County, California",7618,0.150170648464164,0.426358624310843,0.504988185875558,34947,0.614465739039118,90.6
"1400000US06065043513","Census Tract 435.13, Riverside County, California",3532,0.14722536806342,0.433465458663647,0.572197055492639,28973,0.626840317100793,86.9
"1400000US06065043517","Census Tract 435.17, Riverside County, California",7811,0.0750224043016259,0.484829087184739,0.475611317372936,40724,0.588657022148252,90.6
"1400000US06065043601","Census Tract 436.01, Riverside County, California",5198,0.0763755290496345,0.465563678337822,0.393228164678723,34974,0.813389765294344,81.3
"1400000US06065043602","Census Tract 436.02, Riverside County, California",3389,0.0843906757155503,0.497786957804662,0.419592800236058,29359,0.788138093832989,84.7
"1400000US06065043701","Census Tract 437.01, Riverside County, California",4328,0.236829944547135,0.398567467652495,0.607670979667283,31458,0.385628465804067,87.5
"1400000US06065043702","Census Tract 437.02, Riverside County, California",4760,0.169747899159664,0.457983193277311,0.614915966386555,31205,0.456302521008403,90.8
"1400000US06065043703","Census Tract 437.03, Riverside County, California",3145,0.127503974562798,0.459777424483307,0.539268680445151,28147,0.485850556438792,88.6
"1400000US06065043802","Census Tract 438.02, Riverside County, California",5996,0.193962641761174,0.44346230820547,0.625750500333556,41439,0.357738492328219,96
"1400000US06065043807","Census Tract 438.07, Riverside County, California",7040,0.0933238636363636,0.482954545454545,0.536789772727273,35267,0.528267045454546,91.3
"1400000US06065043809","Census Tract 438.09, Riverside County, California",4046,0.369006426099852,0.272120612951063,0.783984181908057,59375,0.292387543252595,95.9
"1400000US06065043810","Census Tract 438.10, Riverside County, California",4952,0.329361873990307,0.294628432956381,0.707996768982229,48068,0.429119547657512,95.9
"1400000US06065043811","Census Tract 438.11, Riverside County, California",4031,0.290746712974448,0.349789134209873,0.761101463656661,33750,0.257504341354503,96.9
"1400000US06065043812","Census Tract 438.12, Riverside County, California",6526,0.777198896720809,0.0645111860251302,0.919859025436715,42117,0.143579528041679,99.5
"1400000US06065043813","Census Tract 438.13, Riverside County, California",4912,0.158794788273616,0.444014657980456,0.581840390879479,41667,0.383346905537459,87
"1400000US06065043814","Census Tract 438.14, Riverside County, California",944,0.658898305084746,0.0858050847457627,0.927966101694915,36188,0.215042372881356,98.3
"1400000US06065043818","Census Tract 438.18, Riverside County, California",4567,0.0838624917889205,0.438800087584848,0.552003503393913,54573,0.601707904532516,95.2
"1400000US06065043820","Census Tract 438.20, Riverside County, California",4870,0.206981519507187,0.384599589322382,0.646406570841889,60924,0.481108829568788,98.9
"1400000US06065043821","Census Tract 438.21, Riverside County, California",5389,0.079792169233624,0.459268881053999,0.51660790499165,42258,0.655409166821303,89.5
"1400000US06065043822","Census Tract 438.22, Riverside County, California",2898,0.087991718426501,0.489648033126294,0.59144237405107,48250,0.53416149068323,98.9
"1400000US06065043823","Census Tract 438.23, Riverside County, California",10092,0.0794688862465319,0.47106619104241,0.550832342449465,64787,0.494550138723742,94.7
"1400000US06065043900","Census Tract 439, Riverside County, California",6698,0.086742311137653,0.446700507614213,0.521797551507913,34872,0.595700209017617,90.7
"1400000US06065044000","Census Tract 440, Riverside County, California",1734,0.0818915801614764,0.525374855824683,0.529411764705882,26899,0.713379469434833,85.4
"1400000US06065044101","Census Tract 441.01, Riverside County, California",3409,0.0903490759753593,0.450278674097976,0.442945145203872,32409,0.681724845995893,86.6
"1400000US06065044102","Census Tract 441.02, Riverside County, California",2907,0.127278981768146,0.476436188510492,0.511523907808738,25564,0.679050567595459,88.1
"1400000US06065044103","Census Tract 441.03, Riverside County, California",5735,0.360418482999128,0.365475152571927,0.638360941586748,33667,0.485265911072363,96
"1400000US06065044104","Census Tract 441.04, Riverside County, California",2983,0.14850821320818,0.437814280925243,0.563526651022461,35833,0.531679517264499,88.3
"1400000US06065044200","Census Tract 442, Riverside County, California",6541,0.0888243387861183,0.46353768536921,0.463231921724507,26680,0.701880446414921,92
"1400000US06065044300","Census Tract 443, Riverside County, California",4847,0.127088920982051,0.532494326387456,0.481741283268001,24851,0.677532494326387,90.9
"1400000US06065044402","Census Tract 444.02, Riverside County, California",5266,0.192366122293961,0.393847322445879,0.677744018230156,38932,0.184390429168249,93.8
"1400000US06065044403","Census Tract 444.03, Riverside County, California",4114,0.228488089450656,0.402527953330092,0.655809431210501,27460,0.246475449684006,91.6
"1400000US06065044404","Census Tract 444.04, Riverside County, California",1122,0.185383244206774,0.389483065953654,0.739750445632799,38309,0.205882352941176,81.2
"1400000US06065044405","Census Tract 444.05, Riverside County, California",1463,0.319890635680109,0.223513328776487,0.825017088174983,40158,0.205741626794258,89
"1400000US06065044505","Census Tract 445.05, Riverside County, California",5781,0.243383497664764,0.353572046358761,0.650233523611832,28977,0.53070403044456,90.7
"1400000US06065044507","Census Tract 445.07, Riverside County, California",6817,0.129822502567112,0.45518556549802,0.430247909637671,22308,0.717324336218278,85.9
"1400000US06065044509","Census Tract 445.09, Riverside County, California",3693,0.117248849174113,0.519902518277823,0.532629298673165,25833,0.676956404007582,83.6
"1400000US06065044510","Census Tract 445.10, Riverside County, California",6649,0.0834711986764927,0.522033388479471,0.480222589863137,22236,0.670777560535419,86.4
"1400000US06065044515","Census Tract 445.15, Riverside County, California",3971,0.22488038277512,0.373961218836565,0.488793754721733,21941,0.701838327877109,83.6
"1400000US06065044516","Census Tract 445.16, Riverside County, California",6109,0.128662628908168,0.45768538222295,0.484367326894745,31937,0.700278277950565,85.6
"1400000US06065044517","Census Tract 445.17, Riverside County, California",2435,0.341273100616016,0.348254620123203,0.790143737166324,36914,0.176591375770021,94.4
"1400000US06065044518","Census Tract 445.18, Riverside County, California",5302,0.154470011316484,0.437947944172011,0.621274990569596,31004,0.515277253866466,84.6
"1400000US06065044520","Census Tract 445.20, Riverside County, California",1424,0.360252808988764,0.309691011235955,0.653089887640449,36477,0.457162921348315,92.1
"1400000US06065044521","Census Tract 445.21, Riverside County, California",1332,0.138138138138138,0.466216216216216,0.564564564564565,26172,0.517267267267267,85.7
"1400000US06065044522","Census Tract 445.22, Riverside County, California",3812,0.2799055613851,0.417628541448059,0.621196222455404,21451,0.493704092339979,82.1
"1400000US06065044602","Census Tract 446.02, Riverside County, California",2907,0.27141382868937,0.390436876504988,0.758169934640523,31058,0.26453388372893,90.4
"1400000US06065044604","Census Tract 446.04, Riverside County, California",4151,0.257528306432185,0.376535774512166,0.670922669236329,39205,0.335581787521079,91.2
"1400000US06065044605","Census Tract 446.05, Riverside County, California",6107,0.161617815621418,0.44915670542001,0.579335189127231,27500,0.621418044866547,90.4
"1400000US06065044606","Census Tract 446.06, Riverside County, California",2734,0.309802487198244,0.394659839063643,0.767008046817849,43125,0.358814923189466,93.7
"1400000US06065044701","Census Tract 447.01, Riverside County, California",4039,0.279524634810597,0.366179747462243,0.695716761574647,30913,0.420153503342411,89.2
"1400000US06065044702","Census Tract 447.02, Riverside County, California",1738,0.158803222094361,0.450517836593786,0.566168009205984,22880,0.749136939010357,93.7
"1400000US06065044804","Census Tract 448.04, Riverside County, California",2704,0.192677514792899,0.421227810650888,0.575073964497041,27079,0.462647928994083,87.3
"1400000US06065044805","Census Tract 448.05, Riverside County, California",1590,0.417610062893082,0.251572327044025,0.940880503144654,39263,0.125157232704403,96.2
"1400000US06065044806","Census Tract 448.06, Riverside County, California",2081,0.289283998077847,0.360403652090341,0.840941854877463,30496,0.289283998077847,95.1
"1400000US06065044807","Census Tract 448.07, Riverside County, California",1642,0.291108404384896,0.440316686967113,0.806333739342265,56154,0.237515225334957,98.3
"1400000US06065044904","Census Tract 449.04, Riverside County, California",5192,0.182588597842835,0.427003081664099,0.637519260400616,40438,0.50057781201849,91.7
"1400000US06065044907","Census Tract 449.07, Riverside County, California",5461,0.0421168284197034,0.509247390587804,0.446621497894159,22798,0.898370261856803,74.7
"1400000US06065044911","Census Tract 449.11, Riverside County, California",4194,0.248927038626609,0.425131139723414,0.75584167858846,37734,0.181211254172628,92.2
"1400000US06065044915","Census Tract 449.15, Riverside County, California",6799,0.0575084571260479,0.496837770260332,0.378585086042065,20360,0.854243271069275,74.1
"1400000US06065044916","Census Tract 449.16, Riverside County, California",5334,0.20153730783652,0.37570303712036,0.603674540682415,26514,0.557742782152231,88.8
"1400000US06065044917","Census Tract 449.17, Riverside County, California",5033,0.59328432346513,0.203655871249752,0.95291078879396,34934,0.0824557917742897,97.5
"1400000US06065044918","Census Tract 449.18, Riverside County, California",2919,0.660500171291538,0.142857142857143,0.908530318602261,48958,0.0894141829393628,99.3
"1400000US06065044919","Census Tract 449.19, Riverside County, California",5011,0.678307723009379,0.144083017361804,0.891438834563959,26702,0.0945918978247855,94.3
"1400000US06065044921","Census Tract 449.21, Riverside County, California",2448,0.473856209150327,0.209967320261438,0.798202614379085,59125,0.0526960784313725,99.5
"1400000US06065044922","Census Tract 449.22, Riverside County, California",5812,0.257226428079835,0.396421197522368,0.740536820371645,60469,0.210942876806607,95.5
"1400000US06065044923","Census Tract 449.23, Riverside County, California",4122,0.138767588549248,0.486899563318777,0.611353711790393,37105,0.533721494420184,90.6
"1400000US06065044924","Census Tract 449.24, Riverside County, California",3998,0.0887943971985993,0.506253126563282,0.612806403201601,36313,0.622311155577789,90.7
"1400000US06065044925","Census Tract 449.25, Riverside County, California",3978,0.12166918049271,0.509803921568627,0.573655103066868,32230,0.637757667169432,95.7
"1400000US06065044926","Census Tract 449.26, Riverside County, California",5407,0.148696134640281,0.492324764194563,0.52672461623821,26918,0.723136674680969,83.2
"1400000US06065044927","Census Tract 449.27, Riverside County, California",3619,0.513125172699641,0.249240121580547,0.831721470019342,50903,0.248134843879525,97.4
"1400000US06065044928","Census Tract 449.28, Riverside County, California",3342,0.600837821663674,0.18850987432675,0.886594853381209,34135,0.102034709754638,98.1
"1400000US06065044929","Census Tract 449.29, Riverside County, California",3627,0.515577612351806,0.254204576785222,0.832919768403639,41729,0.184449958643507,98.6
"1400000US06065044930","Census Tract 449.30, Riverside County, California",3606,0.225457570715474,0.387687188019967,0.573765945646145,38261,0.474209650582363,96.7
"1400000US06065044931","Census Tract 449.31, Riverside County, California",2093,0.150501672240803,0.483038700430005,0.554706163401816,33089,0.575250836120401,92.5
"1400000US06065044932","Census Tract 449.32, Riverside County, California",2883,0.1491501907735,0.493583073187652,0.667013527575442,43567,0.45369406867846,94.5
"1400000US06065045000","Census Tract 450, Riverside County, California",3314,0.211225105612553,0.3983101991551,0.608931804465902,39350,0.440253470126735,91.3
"1400000US06065045103","Census Tract 451.03, Riverside County, California",3557,0.360978352544279,0.324149564239528,0.804891762721394,37464,0.27748102333427,91.4
"1400000US06065045108","Census Tract 451.08, Riverside County, California",6767,0.229200531993498,0.439485739618738,0.659967489286242,26878,0.460026599674893,87
"1400000US06065045109","Census Tract 451.09, Riverside County, California",4137,0.155910079767948,0.456369349770365,0.652646845540247,43281,0.447183949722021,87.5
"1400000US06065045110","Census Tract 451.10, Riverside County, California",6290,0.110810810810811,0.458823529411765,0.596502384737679,31142,0.623529411764706,94.8
"1400000US06065045114","Census Tract 451.14, Riverside County, California",2153,0.436135624709707,0.274036228518346,0.903390617742685,53800,0.10868555503948,98
"1400000US06065045115","Census Tract 451.15, Riverside County, California",1890,0.511111111111111,0.217460317460317,0.843915343915344,61121,0.0650793650793651,97.4
"1400000US06065045116","Census Tract 451.16, Riverside County, California",1479,0.31237322515213,0.462474645030426,0.803245436105477,32452,0.283975659229209,88.2
"1400000US06065045117","Census Tract 451.17, Riverside County, California",4053,0.320750061682704,0.478411053540587,0.778682457438934,44750,0.263755243029854,91.5
"1400000US06065045118","Census Tract 451.18, Riverside County, California",2636,0.2701062215478,0.352048558421851,0.652124430955994,26336,0.448786039453718,96.3
"1400000US06065045119","Census Tract 451.19, Riverside County, California",2772,0.198051948051948,0.409451659451659,0.645382395382395,30461,0.246031746031746,90.9
"1400000US06065045120","Census Tract 451.20, Riverside County, California",4788,0.215747702589808,0.405806182121972,0.612155388471178,38780,0.58375104427736,94.8
"1400000US06065045121","Census Tract 451.21, Riverside County, California",6454,0.396033467616982,0.25890920359467,0.748837929965913,41953,0.279361636194608,91.3
"1400000US06065045122","Census Tract 451.22, Riverside County, California",1514,0.600396301188904,0.11889035667107,0.873844121532365,54297,0.0779392338177015,99.6
"1400000US06065045123","Census Tract 451.23, Riverside County, California",2428,0.413920922570016,0.299011532125206,0.813838550247117,47031,0.191927512355848,97
"1400000US06065045124","Census Tract 451.24, Riverside County, California",2157,0.231803430690774,0.428836346777932,0.836810384793695,47222,0.255447380621233,89.3
"1400000US06065045125","Census Tract 451.25, Riverside County, California",3159,0.542893320671098,0.206710984488762,0.86261475150364,54701,0.0617283950617284,99.5
"1400000US06065045207","Census Tract 452.07, Riverside County, California",5449,0.133969535694623,0.497706001101119,0.556248853000551,27231,0.808772251789319,89.7
"1400000US06065045209","Census Tract 452.09, Riverside County, California",5946,0.131516986209216,0.477800201816347,0.458964009418096,27976,0.831987891019173,90.8
"1400000US06065045212","Census Tract 452.12, Riverside County, California",2601,0.4959630911188,0.211457131872357,0.691657054978854,30933,0.3760092272203,97.8
"1400000US06065045213","Census Tract 452.13, Riverside County, California",6526,0.163346613545817,0.436714679742568,0.620594544897334,31812,0.728011032791909,94
"1400000US06065045214","Census Tract 452.14, Riverside County, California",5112,0.259780907668232,0.344287949921753,0.689358372456964,51818,0.252738654147105,95.9
"1400000US06065045215","Census Tract 452.15, Riverside County, California",9761,0.13215859030837,0.459891404569204,0.645015879520541,54824,0.337260526585391,93.7
"1400000US06065045216","Census Tract 452.16, Riverside County, California",2407,0.643124221022019,0.121312837557125,0.914831740756128,33565,0.101786456169506,97.5
"1400000US06065045217","Census Tract 452.17, Riverside County, California",8275,0.100302114803625,0.451601208459214,0.457764350453172,29229,0.828398791540786,91.5
"1400000US06065045222","Census Tract 452.22, Riverside County, California",2686,0.208116157855547,0.427029039463887,0.652643335815339,48472,0.429262844378258,95.9
"1400000US06065045224","Census Tract 452.24, Riverside County, California",5878,0.15226267437904,0.444368832936373,0.653623681524328,48105,0.52892140183736,94.9
"1400000US06065045226","Census Tract 452.26, Riverside County, California",8410,0.0630202140309156,0.522711058263971,0.465873959571938,31488,0.96064209274673,83
"1400000US06065045228","Census Tract 452.28, Riverside County, California",6517,0.251956421666411,0.392051557465091,0.708147920822464,49733,0.390056774589535,95.4
"1400000US06065045233","Census Tract 452.33, Riverside County, California",4367,0.126631554843142,0.497824593542478,0.631325852988322,38494,0.442179986260591,91.4
"1400000US06065045302","Census Tract 453.02, Riverside County, California",4027,0.17904147007698,0.452942637198907,0.535137819716911,29744,0.890737521728334,92.2
"1400000US06065045303","Census Tract 453.03, Riverside County, California",2639,0.094732853353543,0.51496779082986,0.381205001894657,22096,0.928381962864722,81.4
"1400000US06065045304","Census Tract 453.04, Riverside County, California",10800,0.107222222222222,0.511574074074074,0.629259259259259,49415,0.642314814814815,95.9
"1400000US06065045501","Census Tract 455.01, Riverside County, California",5936,0.0832210242587601,0.564016172506739,0.50016846361186,24724,0.929413746630728,86
"1400000US06065045502","Census Tract 455.02, Riverside County, California",3788,0.151531151003168,0.521119324181626,0.530887011615628,26734,0.848732840549102,88.2
"1400000US06065045604","Census Tract 456.04, Riverside County, California",11044,0.0756066642520826,0.465954364360739,0.213147410358566,18679,0.973922491850779,84.1
"1400000US06065045605","Census Tract 456.05, Riverside County, California",6734,0.226017226017226,0.377784377784378,0.393970893970894,16155,0.732996732996733,81.1
"1400000US06065045606","Census Tract 456.06, Riverside County, California",2648,0.316465256797583,0.329305135951662,0.814577039274924,59979,0.327794561933535,98
"1400000US06065045608","Census Tract 456.08, Riverside County, California",2686,0.589352196574833,0.133655994043187,0.931124348473567,85417,0.0420699925539836,96.5
"1400000US06065045609","Census Tract 456.09, Riverside County, California",4318,0.103520148216767,0.476841130152849,0.385132005558129,22008,0.955303381194998,84.9
"1400000US06065045703","Census Tract 457.03, Riverside County, California",6332,0.0833859759949463,0.583385975994946,0.498894504106128,21953,0.981522425773847,87.8
"1400000US06065045704","Census Tract 457.04, Riverside County, California",2723,0.139184722732281,0.529930224017628,0.33198677928755,22801,0.986044803525523,78.8
"1400000US06065045705","Census Tract 457.05, Riverside County, California",9353,0.0440500374211483,0.566342350048113,0.395808831390998,22592,0.981717096118892,84.6
"1400000US06065045706","Census Tract 457.06, Riverside County, California",4821,0.118855009334163,0.541588881974694,0.352416511097283,19284,0.990043559427505,84
"1400000US06065045707","Census Tract 457.07, Riverside County, California",6493,0.119359310026182,0.559525643000154,0.499614969967657,27147,0.990605267210842,85.8
"1400000US06065045900","Census Tract 459, Riverside County, California",1645,0.190273556231003,0.324620060790274,0.493617021276596,43859,0.542249240121581,92.2
"1400000US06065046101","Census Tract 461.01, Riverside County, California",3320,0.138855421686747,0.402710843373494,0.507228915662651,40206,0.637951807228916,93.3
"1400000US06065046102","Census Tract 461.02, Riverside County, California",1881,0.0717703349282297,0.48006379585327,0.455608718766614,26510,0.787878787878788,88.4
"1400000US06065046103","Census Tract 461.03, Riverside County, California",3532,0.122593431483579,0.428652321630804,0.573046432616082,45457,0.532842582106455,93.1
"1400000US06065046200","Census Tract 462, Riverside County, California",2871,0.143852316266109,0.37861372344131,0.461163357715082,24097,0.816091954022989,92.2
"1400000US06065046401","Census Tract 464.01, Riverside County, California",3575,0.181538461538462,0.429370629370629,0.654545454545455,41096,0.453986013986014,88.9
"1400000US06065046402","Census Tract 464.02, Riverside County, California",5762,0.094585213467546,0.467025338424158,0.560222145088511,31838,0.499479347448803,88.8
"1400000US06065046403","Census Tract 464.03, Riverside County, California",7457,0.1033927853024,0.465334584953735,0.538956684993965,26786,0.558535604130347,93.2
"1400000US06065046404","Census Tract 464.04, Riverside County, California",6661,0.0752139318420658,0.487614472301456,0.513736676174748,34761,0.527098033328329,90.7
"1400000US06065046405","Census Tract 464.05, Riverside County, California",3710,0.163881401617251,0.476549865229111,0.611051212938005,36613,0.507008086253369,91
"1400000US06065046500","Census Tract 465, Riverside County, California",9412,0.0070123246918827,0.484806629834254,0.450169995750106,26462,0.423820654483638,94.4
"1400000US06065046601","Census Tract 466.01, Riverside County, California",3385,0.054357459379616,0.780797636632201,0.607090103397341,24635,0.596454948301329,94.2
"1400000US06065046602","Census Tract 466.02, Riverside County, California",3963,0.131213726974514,0.434519303557911,0.666666666666667,54028,0.352763058289175,97.4
"1400000US06065046700","Census Tract 467, Riverside County, California",4721,0.12836263503495,0.418555390807032,0.441008260961661,25668,0.811056979453506,89.3
"1400000US06065046800","Census Tract 468, Riverside County, California",6788,0.0743959929286977,0.524012964054213,0.509870359457867,29311,0.730701237477902,85.2
"1400000US06065046900","Census Tract 469, Riverside County, California",1631,0.248927038626609,0.420600858369099,0.587369711833231,36607,0.629061925199264,88.4
"1400000US06065047000","Census Tract 470, Riverside County, California",1675,0.179701492537313,0.403582089552239,0.596417910447761,36935,0.46089552238806,87.7
"1400000US06065047201","Census Tract 472.01, Riverside County, California",1848,0.5254329004329,0.229437229437229,0.633116883116883,20917,0.378787878787879,88.9
"1400000US06065047202","Census Tract 472.02, Riverside County, California",1656,0.343599033816425,0.331521739130435,0.753019323671498,26612,0.293478260869565,82.5
"1400000US06065047900","Census Tract 479, Riverside County, California",12628,0.105400696864111,0.503405131453912,0.641352549889135,75374,0.277557808045613,95.9
"1400000US06065048100","Census Tract 481, Riverside County, California",7365,0.0871690427698574,0.45050916496945,0.657026476578411,60474,0.354921928038018,98
"1400000US06065048200","Census Tract 482, Riverside County, California",4522,0.107474568774878,0.547766475011057,0.636665192392747,52938,0.471915081822203,94.1
"1400000US06065048300","Census Tract 483, Riverside County, California",6632,0.0687575392038601,0.538148371531966,0.54794933655006,43826,0.797496984318456,92
"1400000US06065048700","Census Tract 487, Riverside County, California",4872,0.0632183908045977,0.529351395730706,0.575328407224959,46346,0.704844006568144,96.6
"1400000US06065048800","Census Tract 488, Riverside County, California",4917,0.115924344112264,0.470205409802725,0.494610534878991,30071,0.773642464917633,86.8
"1400000US06065048901","Census Tract 489.01, Riverside County, California",4000,0.06725,0.55525,0.502,35545,0.7795,87.6
"1400000US06065048902","Census Tract 489.02, Riverside County, California",7835,0.0696873005743459,0.494958519463944,0.414550095724314,27759,0.823611997447352,83.3
"1400000US06065049000","Census Tract 490, Riverside County, California",10135,0.102022693635915,0.502022693635915,0.543561914158855,48201,0.705870744943266,94.3
"1400000US06065049100","Census Tract 491, Riverside County, California",5339,0.393706686645439,0.280389586064806,0.82449896984454,40882,0.416370106761566,90.7
